subset,id,questionText,cluster_id,clusters
stack,58,As we know Crabbe and Goyle Sr were both Death Eaters: What were their jobs in the magical world?,3,"[['Lucius Malfoy was willing to both associate with Crabbe himself, and let his son associate with and befriend Crabbe’s son before they began attending Hogwarts', 'Draco very heavily patterned himself after his father', 'Draco probably wouldn’t choose to befriend someone below his status', 'Draco Malfoy likely wouldn’t choose to befriend someone that his father would disapprove of', 'the Malfoys’ willingness to associate with Crabbe and Goyle', ""the Sacred 28 is a list of all the wizarding families still considered 'pure' by the 1930's to 1940's"", 'Crabbe likely didn’t have a ‘lower class’ job', 'the Malfoys associated with Crabbe']]"
stack,59,Tel Aviv a good base to see Israel & Palestine?,0,"[['Visiting Jerusalem takes some days', 'You will lose time in traffic jams', 'You can easily find a place to stay from where you can walk to both the Palestinian bus station in East Jerusalem and the Israeli bus station in West Jerusalem', 'Tel-Aviv is a cool city, the coolest in Israel', 'You should check car rental conditions about going into Area A', 'You have to travel several times back and forth along the same road', 'Jerusalem is more historic', ""Based on my 'read' of your interests"", 'Tel Aviv is closer to Haifa, the other large city in the north (away from the Gaza Strip)', 'Haifa is non-central', 'Jerusalem was much more interesting to me from a tourist perspective (i.e. the rich history and architecture)', 'I can confirm that most of Israel is easily accessible from there', 'the region is relatively small', 'both would be decent choices', 'We took a bus that only took about 45 minutes from Tel Aviv to Jerusalem', 'I live in the Tel Aviv area', 'The Israelis are aggressive drivers', 'they are a short bus trip apart', 'Jerusalem is closer to Palestine (the non-Gaza part, that is)', 'Haifa has the Bahai hanging gardens', 'Exploring the whole country from Tel-Aviv is cumbersome', ""Tel Aviv and Jerusalem aren't that far apart"", 'Tel Aviv and Jerusalem are both large cities near the center of the country', 'Tel Aviv has the advantage of being on the coast', 'There are also sights further away, as the Dead Sea, Upper Galilee, the Golan heights', 'Jerusalem and Tel Aviv are very close together', 'One of the highlights in Israel is Jerusalem', 'Driving around is not really fun, especially if there is a lot of traffic'], ['The roads are congested'], ['Haifa overlooks a gorgeous bay'], ['exploring the whole country from Tel-Aviv is cumbersome']]"
stack,59,Tel Aviv a good base to see Israel & Palestine?,1,[['attractions include the beach and a lively nightlife']]
stack,59,Tel Aviv a good base to see Israel & Palestine?,2,"[[""There's a beach and there's a much more developed nightlife""]]"
stack,60,Word meaning annoyingly ubiquitous or pithy and annoying?,0,"[[""In other situations it might be desirable to clarify it by writing 'the same annoying old refrain' (or simply 'the annoying old refrain', 'the same annoying refrain', or 'the annoying refrain')"", 'Dictionary.com defines it as (in art, literature, drama, etc.) a trite or hackneyed plot, character development, use of color, musical expression, etc.', ""In the example context, the 'annoying' part is implicit"", ""an example context is: Don’t you just hate it when you go to IT and you hear the same old [word] question: 'Have you tried restarting your machine?'"", 'hackneyed means overworked and tired', 'Dictionary.com defines it as a trite, stereotyped expression; a sentence or phrase, usually expressing a popular or common thought or idea, that has lost originality, ingenuity, and impact by long overuse', ""the word hackneyed is still in common use to describe anything repeated ad nauseam and 'done to death'"", 'it evokes the idea of reading from a script', ""Merriam-Webster defines refrain as 'a comment or statement that is often repeated.'"", 'the trite phrases in his letter', 'Dictionary.com defines it as anything that has become trite or commonplace through overuse', 'hackneyed comes from the time when the horses that pulled Hackney Carriages were worked to death without any thought for their welfare', 'Trite: lacking in freshness or effectiveness because of constant use or excessive repetition; hackneyed; stale']]"
stack,60,Word meaning annoyingly ubiquitous or pithy and annoying?,1,"[[""a line is something that's commonly repeated, often to the point of having little real meaning""]]"
stack,61,Dutch oven instead of oven?,0,[['I have no terrace or backyard']]
stack,61,Dutch oven instead of oven?,1,"[['You can get ones that will hit the normal 500 F of an oven', 'I rarely use a regular oven in my small apartment in favor of saving energy (and money on my energy bill) by using the toaster/convection oven', ""Things I've successfully baked in there include: Muffins, Cake (did have to do it one cake at a time for a layer cake), Pie (the convection feature is perfect for pie!), Bread, Cupcakes, Pitas, Steak (well, it was a broiled steak recipe - the best I can do without a grill), Chicken breasts"", 'If you are in north america', 'I have purchased toaster oven sized muffin tins (just a 6 muffin tin) and a toaster oven sized roasting rack that fits two sizes of meat', 'You can get them big enough to make pizza in', 'My oven came with a roasting pan', 'You can actually get a mini oven with two racks', 'It all depends on your budget', 'If you have some budget'], ['Here is a list of examples available at Bed Bath & Beyond'], [""As long as you aren't cooking for a crowd, it will work wonders""], ['The convection features have done wonderful things for my pies']]"
stack,61,Dutch oven instead of oven?,2,[['Sounds impossible to survive without an oven']]
stack,61,Dutch oven instead of oven?,3,"[[""I'm moving into a small apartment with no oven""], ['A modern-day version of the same thing is made to work on top of Coleman propane stoves'], ['Amazon sells it for about $30'], ['I had a 16"" oven stone to bake my bread and I\'m looking for something to keep baking'], ['My Aunt Morey made absolutely fabulous cakes and other baked goods with it']]"
stack,61,Dutch oven instead of oven?,4,[['The dutch oven is not like a conventional oven which heat comes from all over the place']]
stack,61,Dutch oven instead of oven?,6,[['For the last step']]
stack,61,Dutch oven instead of oven?,7,[['If you still want to make your own bread']]
stack,61,Dutch oven instead of oven?,8,[['We successfully used it to make muffins once']]
stack,62,"Is it true that cut time means ""play twice as fast as written""?",0,"[['cut time is a duple meter', '4/4 is a quadruple meter'], [""the difference is subtle, but it's still a difference""]]"
stack,62,"Is it true that cut time means ""play twice as fast as written""?",1,"[['the e-book was kind of assuming that the reader might not notice or understand the difference at all', '12/16 is usually seen in fast pieces like gigues', ""it's common to make this explicit by writing 'half-note = tempo'"", ""cut time will sound twice as fast as the same notes played in 4/4 at the same tempo is essentially what they're trying to get across"", 'the speed would still depend on the bpm and the note durations', 'It ignores the stylistic difference of 4/4 played twice as fast as 2/2', 'most people are used to the quarter note being the beat, which happens to be true', 'In the beginning when you learn your first note values and make your first exercises with the values', '6/4 is probably going to be used for slower pieces', 'It was just easier for our leader to count off the tempo (from the piano, often by nodding) when counting at a slower pace and not give herself whiplash', ""That sentence 'Played twice as fast as written' indicates that someone must have a misunderstanding""], ['Someone probably thinks that quarter notes are supposed to be played at a certain speed']]"
